# Raw ESP32 log. Lines start with IMU, or GPS,
# Recommended: keep the robot stationary while logging.
IMU,1152011,-0.043096,0.010774,9.817424,0.005329,-0.003864,0.000533
IMU,1152021,-0.009577,-0.026935,9.831789,0.001865,0.001599,-0.002798
IMU,1152031,-0.047884,-0.005387,9.774328,0.000000,0.002265,-0.002665
IMU,1152041,-0.011971,-0.000599,9.884461,-0.001599,0.000133,0.002132
IMU,1152051,-0.031125,-0.014964,9.795877,-0.003864,0.005462,-0.000133
IMU,1152061,-0.031125,-0.041300,9.721656,0.000799,-0.001466,-0.001332
IMU,1152071,-0.050278,0.005986,9.762358,0.003597,0.001466,0.000266
IMU,1152081,-0.011971,0.041899,9.838972,0.001466,-0.002798,0.000533
IMU,1152091,0.000000,0.020351,9.836577,0.002798,0.001599,0.004530
IMU,1152101,-0.028730,-0.029329,9.819818,-0.001066,0.000933,0.002132
IMU,1152111,-0.011971,0.010774,9.769540,-0.002265,0.000933,0.002931
IMU,1152121,0.000000,-0.007781,9.702502,-0.005329,0.002665,-0.005329
IMU,1152131,-0.021548,-0.002993,9.800665,-0.001066,0.003730,0.003597
IMU,1152141,-0.045490,-0.024541,9.882068,0.000933,0.001332,-0.001599
IMU,1152151,-0.059855,-0.058059,9.855731,0.001732,-0.004263,-0.003064
IMU,1152161,-0.004788,-0.036512,9.800665,0.000533,-0.002798,-0.004397
IMU,1152171,0.000000,-0.022146,9.759963,0.002531,-0.000666,0.003064
IMU,1152181,0.006584,-0.014964,9.855731,0.002398,-0.001732,0.000133
IMU,1152191,0.018555,-0.012570,9.843760,-0.000266,-0.003064,0.000933
IMU,1152201,0.000000,0.017957,9.783905,0.000666,0.000933,-0.005329
IMU,1152211,-0.016759,-0.043694,9.769540,-0.002265,-0.001865,-0.001199
IMU,1152221,-0.038307,-0.038906,9.817424,-0.000266,-0.001732,0.001599
IMU,1152231,-0.016759,-0.022146,9.841366,0.003997,-0.000266,0.001865
IMU,1152241,-0.019154,-0.026935,9.800665,0.001199,-0.005462,0.002931
IMU,1152251,-0.011971,0.041899,9.860519,0.004796,-0.003464,0.000266
IMU,1152261,-0.031125,-0.029329,9.805453,-0.000533,-0.002665,-0.003464
IMU,1152271,-0.040701,-0.019752,9.824607,-0.002398,-0.001599,-0.003730
IMU,1152281,-0.033519,-0.012570,9.877279,-0.004130,0.000533,-0.001066
IMU,1152291,-0.043096,-0.041300,9.879673,0.000266,0.003730,0.001998
IMU,1152301,-0.038307,-0.005387,9.848549,0.003331,0.000533,0.001466
IMU,1152311,-0.057461,-0.012570,9.791088,0.001066,-0.001599,0.002931
IMU,1152321,-0.043096,0.008380,9.776723,-0.000133,-0.003331,-0.002931
IMU,1152331,0.016161,0.003591,9.838972,-0.001599,0.002531,0.002132
IMU,1152341,-0.026336,-0.026935,9.906010,0.000266,-0.000400,0.001066
IMU,1152351,-0.019154,-0.036512,9.836577,-0.000533,-0.000400,-0.001199
IMU,1152361,-0.011971,-0.034117,9.769540,-0.002531,0.005329,0.000000
IMU,1152371,-0.019154,-0.014964,9.841366,0.000266,0.000000,-0.000799
IMU,1152381,-0.021548,-0.022146,9.862914,0.005995,-0.000533,0.000933
IMU,1152391,0.006584,-0.007781,9.824607,0.001998,-0.000400,-0.001998
IMU,1152401,-0.007183,-0.029329,9.848549,0.004930,-0.000533,-0.000799
IMU,1152411,-0.038307,0.022745,9.791088,0.003464,-0.004930,0.001332
IMU,1152421,-0.004788,0.015562,9.793482,0.001332,-0.001466,0.001599
IMU,1152431,0.000000,-0.002993,9.841366,-0.002265,0.001732,0.000799
IMU,1152441,-0.011971,0.039504,9.805453,0.000000,-0.001466,-0.000400
IMU,1152451,0.004190,-0.022146,9.805453,0.000799,-0.000933,-0.002931
IMU,1152461,-0.064643,-0.038906,9.764751,0.001998,-0.005729,-0.001199
IMU,1152471,-0.033519,0.017957,9.755175,0.001199,-0.007061,-0.000266
IMU,1152481,-0.035913,-0.017358,9.848549,0.003997,-0.002798,-0.000799
IMU,1152491,-0.033519,0.015562,9.774328,0.000933,-0.000666,0.003064
IMU,1152501,-0.016759,-0.012570,9.755175,0.003997,-0.001199,0.000799
IMU,1152511,-0.052672,-0.014964,9.779117,-0.002398,0.001865,0.000000
IMU,1152521,-0.028730,-0.038906,9.834184,0.002265,-0.000266,0.001865
IMU,1152531,-0.014365,-0.036512,9.843760,0.003464,-0.002265,-0.004530
IMU,1152541,-0.040701,-0.014964,9.779117,0.003597,-0.001466,0.002132
IMU,1152551,-0.016759,0.013168,9.769540,0.004397,0.000933,0.000000
IMU,1152561,-0.033519,0.020351,9.731233,0.000000,0.003198,-0.000666
IMU,1152571,0.001796,0.013168,9.764751,0.000000,-0.002798,-0.000400
IMU,1152581,-0.021548,0.010774,9.791088,-0.000666,-0.001199,-0.001998
IMU,1152591,-0.045490,-0.041300,9.865308,-0.001732,0.005063,-0.003464
IMU,1152601,0.023343,0.015562,9.771935,0.002132,-0.000400,0.000533
IMU,1152611,-0.035913,-0.026935,9.795877,0.001199,-0.002531,0.000133
IMU,1152621,-0.019154,-0.007781,9.755175,0.004930,-0.001865,-0.003464
IMU,1152631,-0.040701,-0.017358,9.870096,0.003730,-0.005729,-0.001332
